,genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan
1225,75.1,174.0,122.8,1.1,11.5,2.5,5.4,70.0
1226,73.3,162.0,87.2,1.7,8.8,4.3,10.2,70.4
1227,82.9,177.0,93.0,4.3,18.3,0.3,3.6,80.3
1228,84.6,189.0,124.1,1.6,18.7,2.0,11.2,80.2
1229,84.4,182.0,79.4,4.2,12.7,0.5,6.5,83.4
1230,90.2,178.0,98.0,3.1,13.3,0.2,6.3,87.0
1231,89.8,179.0,113.1,1.9,19.1,4.6,9.2,83.5
1232,77.1,183.0,63.9,1.6,19.7,0.4,2.7,72.7
1233,73.8,182.0,140.3,2.7,11.3,1.8,7.9,69.9
1234,83.8,173.0,122.0,1.0,1.2,5.0,7.4,81.5
1235,73.6,169.0,67.9,1.4,20.2,1.6,10.9,65.3
1236,88.9,204.0,107.8,2.4,6.0,2.5,9.0,87.2
1237,88.5,186.0,95.1,3.7,15.1,5.3,8.7,85.2
1238,67.0,192.0,93.9,0.8,19.5,0.5,9.7,59.6
1239,72.8,186.0,120.6,1.5,0.7,2.4,5.3,72.0
1240,93.4,191.0,132.1,1.4,0.7,1.1,4.1,93.0
1241,80.0,214.0,108.9,4.2,2.3,2.7,10.8,80.8
1242,71.9,185.0,116.6,4.2,5.9,0.8,7.8,72.5
1243,94.0,198.0,78.5,1.8,0.1,1.0,6.3,93.8
1244,87.5,176.0,57.9,2.3,6.0,1.2,9.4,86.7
1245,77.0,194.0,79.9,4.6,10.4,0.4,5.8,78.4
1246,90.4,172.0,60.2,1.8,8.4,3.7,11.0,86.7
1247,67.9,169.0,81.2,3.7,0.9,5.6,6.5,69.6
1248,71.3,181.0,130.6,1.0,6.4,0.9,6.6,68.1
1249,65.4,176.0,65.7,2.8,12.4,2.7,7.2,63.7
1250,82.4,164.0,106.2,0.8,19.9,0.2,8.4,74.0
1251,69.3,196.0,58.0,3.3,8.1,5.2,3.8,67.8
1252,76.8,173.0,55.5,2.3,21.7,4.7,4.4,72.5
1253,81.2,191.0,98.1,2.0,7.0,2.1,3.6,80.9
1254,79.7,185.0,91.7,4.5,20.3,1.2,10.0,75.5
1255,77.8,183.0,58.4,2.9,14.3,0.4,5.3,72.6
1256,77.0,189.0,92.8,2.6,11.2,5.0,4.4,76.0
1257,82.2,195.0,79.0,3.6,5.3,0.8,7.7,82.8
1258,82.2,179.0,84.4,0.4,0.0,1.1,2.7,81.9
1259,97.7,189.0,89.6,1.6,3.2,3.4,10.0,96.4
1260,85.0,172.0,91.3,1.9,12.5,4.5,5.5,81.7
1261,83.3,174.0,84.6,2.1,0.0,0.8,6.7,84.1
1262,69.2,199.0,83.7,1.7,21.9,3.8,4.1,63.1
1263,81.7,175.0,64.3,1.9,7.6,1.9,12.5,79.8
1264,78.1,186.0,140.0,3.8,13.6,5.1,5.5,73.9
1265,86.4,183.0,101.7,3.1,20.9,1.5,5.5,83.8
1266,86.4,170.0,108.0,1.2,0.9,3.2,4.3,85.3
1267,76.3,177.0,61.0,2.1,6.5,5.2,4.9,74.3
1268,72.3,184.0,96.5,5.3,15.4,0.8,7.3,70.3
1269,82.0,170.0,69.4,0.8,17.6,0.8,8.6,76.0
1270,77.4,196.0,98.3,2.6,18.9,3.5,5.2,74.5
1271,77.0,171.0,84.7,1.6,11.0,4.7,6.8,74.4
1272,87.3,163.0,81.8,1.2,3.7,5.6,4.5,85.2
1273,82.9,204.0,67.8,2.1,2.4,3.2,12.2,82.1
1274,80.3,167.0,109.9,1.5,11.0,4.4,7.9,75.9
1275,74.1,197.0,104.7,2.0,1.6,0.8,4.7,74.5
1276,96.8,207.0,143.3,1.6,18.0,0.6,7.5,92.1
1277,73.2,195.0,86.9,2.2,4.0,4.0,10.5,71.3
1278,85.8,189.0,83.7,2.8,7.2,4.2,6.6,83.8
1279,85.4,172.0,74.2,2.1,13.0,4.0,2.7,83.0
1280,77.1,172.0,96.1,1.6,17.2,5.7,4.1,73.5
1281,79.5,196.0,95.7,2.8,1.9,0.2,5.8,80.9
1282,77.1,180.0,92.0,1.1,20.8,5.5,6.5,73.1
1283,78.1,208.0,100.7,5.3,5.6,3.8,8.4,79.4
1284,101.0,175.0,58.0,3.5,1.0,4.2,5.9,101.7
1285,93.6,156.0,129.0,2.0,15.6,0.8,3.9,86.7
1286,81.0,167.0,72.0,0.7,9.2,2.3,5.5,76.8
1287,85.1,186.0,107.3,0.8,6.9,0.7,4.8,83.7
1288,82.4,190.0,82.7,5.3,18.0,1.1,10.6,81.7
1289,93.4,205.0,136.2,2.1,10.9,4.7,6.3,89.9
1290,63.9,189.0,74.8,1.9,18.8,0.7,6.1,60.5
1291,65.0,172.0,102.2,1.0,10.0,1.7,10.7,60.5
1292,81.5,191.0,82.5,4.3,10.4,1.7,5.2,80.9
1293,74.8,193.0,105.1,1.4,4.8,1.2,5.4,73.4
1294,80.3,197.0,123.5,3.7,0.1,0.5,7.4,82.7
1295,88.2,187.0,128.1,2.6,16.7,0.7,6.2,83.9
1296,77.0,169.0,107.7,3.7,11.4,1.8,6.9,74.9
1297,80.7,178.0,65.2,2.3,19.0,0.2,12.7,74.3
1298,79.7,190.0,77.2,1.6,18.9,0.5,8.5,76.7
1299,78.6,163.0,89.5,3.1,17.6,4.1,6.3,74.5
1300,65.6,160.0,135.4,2.9,0.3,0.2,5.0,64.7
1301,79.7,177.0,81.9,2.9,15.8,5.1,2.3,77.5
1302,81.6,192.0,70.6,1.9,3.8,2.8,2.4,82.0
1303,83.8,166.0,77.5,2.8,17.0,2.6,3.1,83.6
1304,90.8,185.0,117.5,1.8,13.3,4.3,2.0,86.8
1305,81.9,178.0,77.2,1.6,12.2,2.0,4.3,77.8
1306,79.5,190.0,111.7,1.2,1.7,2.0,5.9,78.6
1307,90.7,191.0,123.3,4.0,0.1,5.9,7.2,91.9
1308,84.5,185.0,67.5,1.7,16.1,1.2,8.9,81.6
1309,79.6,190.0,83.8,1.5,16.1,3.8,7.8,72.6
1310,83.3,177.0,84.9,1.9,8.7,4.9,5.3,79.6
1311,80.3,180.0,98.7,1.1,14.4,0.8,8.6,76.6
1312,91.4,198.0,80.7,4.3,0.1,0.4,5.3,93.0
1313,80.6,199.0,95.5,2.2,6.0,0.6,8.2,79.8
1314,78.4,185.0,73.7,1.6,14.0,4.4,5.9,72.6
1315,78.4,189.0,75.8,2.8,1.0,1.3,11.1,79.3
1316,81.1,157.0,89.8,1.5,2.9,0.9,11.4,79.8
1317,93.1,189.0,65.0,2.8,19.3,1.1,8.5,90.7
1318,89.9,182.0,83.6,1.5,13.8,4.3,12.2,87.2
1319,74.6,193.0,82.3,2.0,8.9,4.8,6.7,72.0
1320,79.1,182.0,92.3,1.7,9.2,5.8,6.4,76.1
1321,88.1,188.0,78.8,1.8,6.6,2.6,7.6,87.0
1322,89.9,170.0,137.1,1.7,16.4,4.5,3.3,83.0
1323,81.0,187.0,73.9,4.6,12.8,0.5,8.3,81.9
1324,82.8,175.0,113.9,3.5,19.8,3.2,4.1,75.8
1325,80.0,179.0,82.4,3.2,19.7,1.3,6.1,78.8
1326,83.5,186.0,64.0,3.5,9.5,0.2,3.6,82.8
1327,65.5,190.0,74.9,1.1,6.3,4.2,7.0,62.7
1328,88.9,203.0,74.9,1.3,14.9,2.5,11.3,87.0
1329,82.2,160.0,138.0,2.5,5.2,0.1,2.7,78.2
1330,77.6,175.0,158.9,0.1,21.7,4.9,8.6,62.9
1331,83.5,170.0,143.2,2.9,19.5,0.7,4.7,80.2
1332,72.5,197.0,112.8,1.9,12.3,4.9,10.1,68.4
1333,93.3,169.0,105.9,4.3,2.5,4.7,5.7,94.7
1334,81.6,184.0,93.2,1.6,9.5,2.5,5.9,80.6
1335,76.4,188.0,54.7,3.8,3.3,1.2,5.3,76.4
1336,77.3,213.0,128.5,3.4,10.5,4.4,5.0,73.6
1337,80.2,195.0,98.5,3.0,7.9,3.1,8.4,79.5
1338,76.4,171.0,78.8,1.9,0.2,4.6,5.6,75.1
1339,85.7,182.0,132.4,2.7,15.4,0.2,4.9,82.0
1340,75.1,202.0,72.5,2.6,0.3,4.3,9.2,76.3
1341,85.3,190.0,95.1,1.0,18.3,4.4,4.8,81.1
1342,84.9,179.0,69.4,1.5,10.1,1.0,4.8,81.4
1343,88.0,185.0,98.2,2.4,19.1,0.9,4.1,86.1
1344,80.9,179.0,74.8,2.6,1.8,1.0,4.8,82.7
1345,77.6,189.0,92.0,1.8,21.2,0.3,4.9,73.1
1346,80.4,173.0,119.5,1.3,0.3,4.6,6.0,78.7
1347,89.6,191.0,89.6,2.9,6.8,2.8,7.6,89.2
1348,66.3,187.0,66.2,4.8,0.9,1.8,11.1,68.7
1349,85.0,168.0,134.4,3.5,9.4,1.9,11.6,82.7
1350,77.6,182.0,129.7,2.1,17.4,4.9,6.0,71.0
1351,88.2,172.0,56.6,3.2,5.3,1.6,5.5,88.2
1352,86.4,177.0,94.5,4.2,22.1,3.9,9.7,84.1
1353,89.5,175.0,67.6,0.1,4.5,0.8,6.5,87.7
1354,80.9,176.0,64.4,0.6,19.2,2.8,9.4,76.6
1355,85.8,194.0,51.9,1.3,15.3,3.2,9.2,82.5
1356,77.2,201.0,105.5,4.6,1.4,4.5,3.5,78.3
1357,86.4,173.0,163.1,4.5,19.3,2.9,5.7,77.1
1358,85.7,165.0,84.5,0.9,0.7,1.3,4.2,85.4
1359,82.7,193.0,73.0,0.7,18.5,5.1,7.3,78.9
1360,77.6,200.0,134.1,1.6,5.5,1.8,6.9,75.1
1361,80.8,183.0,80.0,2.3,5.9,0.8,3.0,79.5
1362,81.0,170.0,65.2,3.9,0.8,1.6,8.0,83.7
1363,88.9,192.0,81.1,3.7,11.7,2.7,11.3,87.7
1364,88.3,178.0,60.2,2.9,0.2,0.2,5.6,90.4
1365,86.5,214.0,107.5,0.7,6.6,2.8,12.2,85.1
1366,83.2,163.0,101.3,0.2,18.6,5.4,6.4,78.3
1367,79.7,165.0,68.6,0.2,3.8,0.5,5.3,78.2
1368,89.5,205.0,135.6,3.6,0.2,2.1,4.7,90.9
1369,74.3,179.0,76.3,2.1,9.8,1.8,8.6,72.1
1370,84.5,183.0,101.5,3.8,0.4,0.6,5.2,87.0
1371,76.9,179.0,88.3,2.2,2.6,4.1,6.8,75.6
1372,86.6,194.0,84.4,1.4,20.2,0.7,13.3,80.7
1373,77.2,173.0,52.3,3.4,12.4,2.6,6.4,75.8
1374,88.4,183.0,84.3,3.3,6.6,4.4,5.4,87.7
1375,94.0,169.0,81.2,2.7,19.2,5.2,4.3,90.2
1376,76.4,190.0,64.6,4.4,10.0,0.0,7.5,74.7
1377,86.1,164.0,86.1,1.7,16.5,0.4,4.9,83.9
1378,76.5,165.0,100.7,2.8,16.8,0.0,2.2,75.4
1379,77.6,188.0,66.2,0.5,1.5,5.6,8.5,74.8
1380,78.2,171.0,60.9,0.4,5.6,2.2,2.8,75.8
1381,84.7,175.0,88.0,4.0,18.3,0.3,2.3,81.1
1382,83.4,182.0,80.9,1.3,21.4,0.3,5.3,79.4
1383,75.6,201.0,93.1,1.4,15.2,0.4,5.0,71.7
1384,97.7,169.0,111.1,2.5,2.1,1.1,3.8,97.8
1385,80.0,189.0,59.5,1.7,0.3,0.4,3.4,81.2
1386,95.1,189.0,88.0,4.3,0.5,3.6,11.1,97.4
1387,83.4,180.0,92.6,2.7,13.6,6.0,11.6,78.4
1388,77.1,178.0,53.1,1.4,8.7,0.4,10.3,74.7
1389,84.9,194.0,91.4,2.3,21.5,2.5,9.5,79.4
1390,81.5,208.0,125.5,2.6,5.1,1.3,5.0,81.0
1391,86.6,176.0,78.0,1.0,8.0,0.2,9.1,84.1
1392,79.6,179.0,113.1,3.8,16.9,3.7,0.8,78.2
1393,81.9,208.0,62.7,0.8,12.8,5.2,4.6,78.1
1394,76.5,195.0,121.4,4.4,2.3,4.0,5.7,77.3
1395,78.0,204.0,92.1,3.8,2.4,0.8,7.7,79.2
1396,86.5,168.0,143.2,3.4,11.7,1.6,6.1,82.0
1397,79.7,180.0,120.3,1.1,16.1,0.3,3.3,76.0
1398,79.5,183.0,130.4,3.5,13.5,3.2,11.4,76.4
1399,79.9,185.0,115.9,5.2,7.7,5.3,1.5,80.3
1400,75.0,167.0,83.7,1.6,0.7,0.4,6.1,75.6
1401,70.2,172.0,156.7,2.6,18.5,5.2,5.2,63.4
1402,83.3,202.0,60.6,2.2,13.7,5.4,7.0,79.7
1403,84.6,172.0,84.6,2.5,17.9,3.5,11.3,79.2
1404,84.1,197.0,58.9,1.3,8.0,4.1,6.4,81.5
1405,65.8,175.0,105.9,1.2,16.9,0.6,7.1,60.9
1406,81.9,195.0,59.3,4.3,19.4,1.4,6.8,81.6
1407,78.7,191.0,105.9,3.9,10.8,4.0,11.2,74.7
1408,66.4,173.0,50.9,3.2,18.8,0.1,6.6,64.3
1409,82.0,197.0,67.6,4.8,13.3,0.7,8.6,82.4
1410,89.6,180.0,98.2,2.4,16.4,0.6,7.3,85.2
1411,77.6,210.0,87.3,2.0,2.2,0.6,4.3,78.3
1412,78.8,175.0,128.5,1.2,10.6,1.3,7.6,73.8
1413,89.4,186.0,159.6,1.1,2.0,2.0,10.2,86.4
1414,101.5,195.0,55.6,1.2,21.6,0.5,1.5,94.0
1415,79.7,200.0,100.1,5.4,16.0,0.6,2.7,81.1
1416,75.5,190.0,130.6,2.9,16.4,2.0,9.7,70.2
1417,66.6,185.0,52.6,1.8,7.6,1.0,7.9,65.1
1418,84.6,184.0,132.1,1.4,17.9,0.1,9.1,80.0
1419,69.1,185.0,136.0,1.7,12.4,5.8,11.7,64.6
1420,91.6,176.0,99.1,2.8,6.9,4.3,7.0,90.8
1421,73.7,195.0,86.7,2.7,0.8,0.3,7.1,75.6
1422,78.2,196.0,97.6,1.4,17.2,0.7,7.3,76.0
1423,76.6,181.0,54.9,3.0,5.5,0.3,7.5,77.0
1424,86.3,181.0,94.4,4.5,16.4,5.1,5.9,81.5
1425,79.6,169.0,81.4,4.8,5.4,4.2,2.0,81.4
1426,78.8,178.0,125.8,1.7,9.6,2.8,3.0,75.4
1427,72.0,156.0,95.7,3.9,21.9,0.2,5.9,67.0
1428,84.8,187.0,79.1,1.1,19.7,4.8,7.3,78.4
1429,83.9,177.0,69.4,1.5,4.1,2.2,3.7,83.1
1430,93.8,191.0,51.0,0.8,21.5,2.1,7.9,86.9
1431,89.7,163.0,77.1,1.6,14.4,3.0,8.0,87.2
1432,74.9,205.0,108.6,4.4,6.8,0.6,10.4,74.1
1433,87.6,175.0,127.4,3.3,12.1,1.4,3.3,86.7
1434,88.8,196.0,85.1,3.2,2.1,5.0,10.4,88.6
1435,73.7,194.0,104.8,0.8,0.1,1.7,8.2,73.4
1436,80.0,188.0,66.5,1.9,4.2,3.2,5.7,79.4
1437,68.3,184.0,76.5,2.0,8.6,1.3,4.1,66.2
1438,71.1,189.0,106.0,4.3,0.7,2.2,3.0,72.5
1439,79.4,191.0,80.9,4.6,20.2,0.5,5.6,75.3
1440,94.0,187.0,56.7,2.4,19.4,3.7,3.5,89.2
1441,92.6,182.0,55.4,0.8,7.0,2.3,1.3,90.6
1442,84.0,180.0,120.0,0.9,4.0,5.9,3.8,81.0
1443,87.7,181.0,108.6,3.3,2.0,4.5,4.8,87.2
1444,88.3,186.0,89.2,2.6,0.1,1.2,7.7,89.4
1445,76.7,171.0,63.7,2.8,12.7,2.8,4.4,73.6
1446,67.9,179.0,130.1,2.3,14.2,0.2,3.6,63.4
1447,82.3,214.0,114.4,2.7,7.1,1.3,2.4,81.4
1448,86.3,180.0,66.3,1.2,3.1,2.7,5.7,85.6
1449,74.0,198.0,94.5,0.4,0.4,1.9,7.7,72.8
1450,78.6,167.0,80.7,1.3,0.4,1.7,8.4,78.2
1451,74.5,174.0,89.5,1.0,5.7,1.9,9.2,72.8
1452,91.6,187.0,90.7,2.5,1.6,0.8,11.7,92.0
1453,79.1,168.0,77.8,3.2,5.3,0.7,8.1,79.3
1454,85.0,177.0,111.6,3.4,22.0,1.2,5.9,79.4
1455,90.6,180.0,106.2,2.7,0.2,4.7,3.9,91.0
1456,75.7,187.0,102.2,2.2,7.7,1.4,5.1,74.1
1457,72.2,184.0,87.1,2.4,13.4,0.2,8.8,69.5
1458,83.7,169.0,87.2,1.4,13.7,5.7,7.1,79.2
1459,87.4,189.0,101.6,4.5,1.0,0.1,6.0,87.0
1460,85.9,177.0,86.8,2.8,5.2,1.2,8.4,85.9
1461,78.5,200.0,128.7,5.0,17.3,5.0,2.8,78.1
1462,91.4,184.0,105.9,1.2,6.8,4.3,7.1,88.9
1463,78.9,187.0,96.8,3.2,2.8,2.3,8.9,79.2
1464,77.8,180.0,82.1,1.4,12.8,3.8,10.7,73.9
1465,79.0,159.0,95.7,1.9,21.4,0.2,5.5,73.3
1466,75.3,161.0,80.4,3.4,15.3,4.3,6.2,70.9
1467,82.5,166.0,85.4,2.6,6.4,0.7,7.4,81.5
1468,82.8,194.0,128.2,3.2,17.1,0.4,6.1,80.3
1469,76.2,173.0,91.5,3.9,12.2,0.2,1.6,74.9
1470,80.1,213.0,58.3,3.7,5.8,6.0,2.5,79.9
1471,94.4,196.0,113.4,3.4,10.4,0.6,9.3,94.0
1472,93.5,177.0,82.1,1.5,4.3,4.3,2.8,92.5
1473,76.9,169.0,65.0,1.3,13.2,1.4,3.1,74.8
1474,78.8,202.0,145.0,1.6,3.1,0.2,7.3,77.8
1475,77.3,184.0,81.7,0.7,19.5,5.0,4.0,71.2
1476,76.5,168.0,91.4,1.4,0.8,4.5,6.7,75.6
1477,82.0,185.0,105.4,2.4,11.2,3.7,10.3,78.9
1478,100.6,189.0,76.3,1.8,2.3,1.7,4.1,101.1
1479,92.2,198.0,89.5,1.7,4.8,2.3,2.9,90.9
1480,78.1,178.0,112.3,1.9,8.8,2.1,5.2,75.7
1481,92.3,189.0,135.2,3.0,3.7,1.4,8.9,92.1
1482,74.3,179.0,119.7,1.2,22.1,3.2,6.7,64.6
1483,80.6,210.0,97.2,3.0,21.2,3.5,10.6,76.7
1484,74.1,166.0,115.8,2.4,12.7,1.8,5.1,70.7
1485,84.8,191.0,65.5,1.3,7.9,5.9,6.5,82.8
1486,88.4,172.0,82.2,3.4,0.8,0.2,7.3,90.5
1487,93.6,202.0,124.3,1.0,0.2,0.7,10.8,93.2
1488,77.9,176.0,138.3,3.1,13.6,0.4,3.8,74.7
1489,85.8,173.0,152.3,1.4,21.3,0.9,1.5,77.2
1490,76.9,188.0,63.3,2.5,6.3,0.3,7.4,76.2
1491,75.4,207.0,72.7,2.1,16.2,2.0,10.7,70.8
1492,76.0,169.0,129.7,1.5,10.1,4.3,2.9,72.3
1493,91.5,164.0,120.3,2.9,8.7,0.1,9.4,88.9
1494,97.3,172.0,121.4,1.3,0.0,2.2,6.2,95.9
1495,64.1,203.0,99.9,0.5,0.1,2.2,3.7,63.8
1496,85.5,191.0,74.2,3.3,20.7,0.5,8.9,83.6
1497,70.1,193.0,108.0,4.1,11.6,4.3,8.5,69.1
1498,70.6,191.0,59.5,4.6,16.9,1.3,3.2,69.4
1499,79.8,176.0,94.3,4.5,0.7,0.4,8.4,82.3
1500,72.1,168.0,79.2,0.9,15.0,0.1,3.8,69.5
1501,92.7,192.0,79.2,4.3,0.3,2.0,2.2,96.2
1502,78.3,166.0,72.0,1.9,0.6,0.8,3.3,79.0
1503,73.3,169.0,136.8,2.3,19.4,0.8,5.9,66.6
1504,82.2,181.0,69.0,1.2,16.3,5.7,3.3,78.8
1505,76.7,186.0,74.2,1.7,12.7,5.0,8.9,74.7
1506,71.4,208.0,65.8,3.6,14.5,5.7,5.9,73.4
1507,85.6,173.0,88.5,2.6,1.3,3.4,8.4,86.2
1508,69.2,194.0,101.4,1.8,5.5,0.5,6.9,67.8
1509,100.6,206.0,130.0,4.1,2.1,5.1,5.5,101.7
1510,80.2,184.0,126.4,2.8,0.0,0.6,8.2,80.7
1511,85.4,184.0,131.4,3.8,6.5,1.4,10.9,83.2
1512,77.1,194.0,111.3,1.6,1.0,2.1,2.1,77.6
1513,81.6,171.0,61.3,0.6,9.3,4.5,9.9,77.8
1514,90.9,170.0,81.5,3.9,2.4,4.9,2.3,93.0
1515,80.1,191.0,69.4,1.4,2.3,0.6,7.4,79.6
1516,78.8,188.0,109.6,1.2,7.7,0.8,8.6,77.2
1517,75.6,172.0,50.3,1.9,5.4,1.3,2.0,75.5
1518,86.1,199.0,106.1,3.1,3.6,0.4,6.8,87.2
1519,71.3,194.0,91.6,1.3,11.9,4.9,2.7,68.2
1520,87.7,164.0,111.9,0.4,15.1,5.4,5.4,80.9
1521,72.0,197.0,75.4,2.0,12.2,3.2,4.0,66.6
1522,100.1,205.0,54.6,2.5,0.4,1.2,4.3,101.6
1523,86.2,185.0,51.9,0.4,2.5,4.0,9.8,84.1
1524,93.5,179.0,95.2,5.4,2.8,2.1,5.5,96.5
1525,89.3,191.0,128.8,3.4,16.8,6.0,8.2,81.8
1526,81.2,176.0,143.5,2.7,3.5,4.6,2.3,79.2
1527,89.7,203.0,152.6,2.8,11.0,1.9,6.0,88.0
1528,91.8,197.0,113.0,2.3,22.0,0.4,9.1,90.6
1529,66.3,162.0,95.2,2.0,0.0,0.6,9.7,65.4
1530,78.0,196.0,94.0,3.3,15.5,0.2,5.7,78.0
1531,64.9,177.0,92.7,2.9,6.7,0.8,5.8,63.9
1532,69.5,180.0,101.6,2.7,10.8,0.5,6.1,68.1
1533,81.6,194.0,140.9,1.7,11.6,2.7,9.1,77.5
1534,72.7,185.0,106.2,2.2,5.3,2.2,3.0,72.6
1535,88.6,171.0,54.2,0.5,7.9,4.3,3.5,86.2
1536,80.3,172.0,105.5,3.7,12.1,2.2,9.5,76.8
1537,85.7,181.0,85.7,2.4,5.7,4.8,8.8,82.9
1538,91.4,160.0,93.2,1.2,14.1,3.8,6.8,86.1
1539,85.2,195.0,75.7,2.0,13.5,3.2,6.4,82.2
1540,77.3,187.0,98.7,1.0,0.5,3.6,4.8,77.2
1541,76.8,178.0,115.5,2.9,17.8,2.9,7.1,73.6
1542,77.6,200.0,69.0,1.8,4.3,0.5,2.7,78.5
1543,89.3,184.0,132.2,3.5,8.0,1.2,6.6,85.9
1544,90.8,182.0,97.6,4.6,21.3,1.7,7.0,88.6
1545,82.6,160.0,83.4,0.4,17.3,0.1,7.0,79.7
1546,75.0,206.0,93.0,1.3,7.0,0.7,9.2,74.4
1547,83.8,203.0,50.2,2.9,0.3,0.6,5.7,85.8
1548,87.3,186.0,78.1,3.8,8.6,0.3,3.8,85.5
1549,80.6,193.0,89.1,2.7,5.2,2.4,12.5,79.8
1550,86.1,156.0,53.1,2.8,12.6,5.1,6.6,82.9
1551,76.4,165.0,90.6,2.6,10.5,1.8,5.3,73.6
1552,83.7,181.0,125.7,4.0,22.1,5.2,4.4,81.4
1553,75.6,186.0,81.1,2.5,4.8,0.6,6.6,75.2
1554,83.0,168.0,72.7,4.0,16.9,2.4,0.8,80.6
1555,69.1,199.0,159.6,1.5,7.4,5.6,4.8,66.0
1556,75.7,172.0,70.0,2.9,6.9,2.2,9.8,75.7
1557,88.2,174.0,81.9,0.4,18.3,0.6,10.2,84.7
1558,85.8,180.0,105.3,1.4,14.1,4.2,3.5,80.1
1559,78.9,190.0,113.2,2.7,0.4,1.0,2.9,80.4
1560,78.8,186.0,77.5,2.0,2.2,4.2,9.9,78.6
1561,93.4,177.0,78.9,5.1,8.2,1.3,7.7,93.6
1562,80.5,164.0,74.1,1.6,19.0,0.2,7.6,74.4
1563,79.2,198.0,111.1,4.2,7.3,4.1,6.1,78.3
1564,79.5,193.0,105.2,2.3,18.4,4.0,7.2,72.6
1565,83.0,169.0,81.7,5.2,0.3,0.4,7.7,87.9
1566,77.0,183.0,108.8,2.0,8.7,1.0,8.9,74.5
1567,77.3,187.0,91.3,3.9,2.9,1.0,8.1,78.2
1568,78.9,200.0,81.5,2.4,9.3,1.4,10.1,76.9
1569,86.7,189.0,76.7,1.4,9.8,1.2,9.3,82.1
1570,84.7,175.0,75.8,1.5,14.7,0.4,2.3,83.0
1571,70.5,180.0,125.7,5.2,16.6,1.0,11.9,69.3
1572,72.0,179.0,119.1,1.9,13.5,0.4,4.6,66.6
1573,78.4,171.0,105.3,2.4,14.6,2.6,4.8,75.1
1574,67.8,196.0,95.3,3.5,14.8,2.2,9.9,65.9
1575,87.1,193.0,160.4,2.9,0.3,0.3,9.1,85.7
1576,83.6,174.0,146.2,1.6,13.4,5.4,4.1,77.5
1577,85.5,162.0,56.5,0.7,3.3,0.5,5.9,84.6
1578,83.8,195.0,99.7,2.5,7.7,4.2,3.5,82.1
1579,81.4,171.0,95.4,1.0,8.1,4.0,7.7,78.0
1580,64.1,188.0,115.2,4.9,13.1,2.1,2.4,65.3
1581,102.0,171.0,60.8,3.3,21.1,0.4,6.3,99.4
1582,78.1,197.0,78.8,2.1,10.7,4.7,6.3,77.5
1583,77.0,205.0,111.0,2.7,14.6,4.9,5.9,71.5
1584,93.9,206.0,112.3,1.5,7.7,2.4,7.0,92.7
1585,87.8,190.0,93.3,1.1,11.3,5.2,3.4,85.8
1586,92.2,194.0,98.9,1.8,1.5,4.9,2.3,92.1
1587,83.6,199.0,84.0,3.2,19.6,0.4,4.5,82.1
1588,85.7,192.0,89.5,2.5,0.3,0.8,6.7,86.6
1589,76.8,174.0,59.4,1.8,10.3,4.8,1.9,72.5
1590,81.1,198.0,96.7,2.4,5.9,0.2,7.0,80.9
1591,79.3,187.0,70.5,3.1,1.3,0.7,4.6,80.4
1592,85.9,173.0,118.9,2.2,5.7,2.2,9.2,83.3
1593,85.8,173.0,74.6,2.3,4.8,0.3,8.1,86.0
1594,90.8,197.0,103.1,1.3,8.4,5.1,5.1,87.7
1595,74.2,176.0,61.0,1.9,8.2,4.8,4.9,72.4
1596,73.0,201.0,60.6,2.1,0.2,0.3,7.7,74.6
1597,78.7,185.0,60.6,1.0,20.4,5.3,1.6,72.2
1598,77.9,196.0,140.5,1.9,8.6,0.8,4.8,75.2
1599,85.4,162.0,110.1,1.1,20.5,2.3,5.1,78.1
1600,76.1,186.0,81.7,1.4,8.7,0.6,7.1,74.0
1601,92.1,194.0,89.6,2.4,14.6,1.3,3.3,90.6
1602,86.5,181.0,83.3,1.8,6.7,0.5,6.0,84.4
1603,96.3,184.0,81.1,2.3,13.1,4.7,5.7,92.6
1604,78.2,171.0,64.3,4.3,3.0,3.8,6.4,79.7
1605,85.0,161.0,144.7,2.5,18.3,3.4,5.3,77.1
1606,82.3,193.0,83.3,4.8,1.4,4.1,9.7,83.6
1607,78.6,188.0,90.2,3.5,21.7,3.5,3.2,76.1
1608,85.0,164.0,55.5,2.6,0.9,4.4,8.5,85.8
1609,85.2,189.0,76.5,1.9,2.1,3.8,4.5,85.7
1610,81.4,204.0,86.9,4.6,5.6,2.8,7.0,82.6
1611,82.8,172.0,113.0,1.9,1.5,5.4,4.0,81.9
1612,85.1,166.0,65.6,4.7,3.3,0.5,9.9,86.9
1613,102.2,185.0,126.8,1.4,6.8,0.8,8.1,99.9
1614,82.2,170.0,103.7,5.4,11.5,1.3,10.2,82.7
1615,64.5,201.0,76.0,3.4,17.8,0.3,9.0,61.8
1616,82.3,202.0,60.7,2.6,18.0,4.3,5.6,78.1
1617,79.7,203.0,80.6,1.0,9.3,1.3,3.9,77.0
1618,76.2,182.0,103.8,5.1,15.5,5.0,5.2,76.3
1619,82.1,174.0,95.2,2.6,0.6,0.9,3.5,83.2
1620,87.7,171.0,53.4,3.3,11.7,1.5,7.9,85.7
1621,75.4,194.0,100.1,2.7,1.1,5.7,3.2,75.9
1622,74.9,190.0,67.9,1.9,2.1,4.3,8.1,74.7
1623,88.1,208.0,91.9,4.6,3.4,1.0,5.5,90.1
