,genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan
6615,76.0,181.0,104.0,1.0,14.0,9.0,4.0,44.0
6616,79.0,195.0,88.0,2.0,5.0,9.0,3.0,82.0
6617,81.0,194.0,88.0,3.0,4.0,0.0,2.0,98.0
6618,78.0,189.0,75.0,2.0,19.0,4.0,3.0,68.0
6619,80.0,181.0,94.0,2.0,6.0,5.0,2.0,77.0
6620,80.0,184.0,78.0,1.0,1.0,7.0,2.0,81.0
6621,82.0,195.0,75.0,1.0,21.0,8.0,3.0,65.0
6622,81.0,192.0,67.0,2.0,17.0,3.0,3.0,72.0
6623,82.0,184.0,88.0,2.0,17.0,7.0,2.0,76.0
6624,80.0,181.0,69.0,2.0,10.0,8.0,3.0,78.0
6625,76.0,185.0,65.0,2.0,18.0,8.0,3.0,67.0
6626,81.0,196.0,82.0,2.0,17.0,5.0,3.0,75.0
6627,80.0,182.0,97.0,2.0,0.0,9.0,1.0,87.0
6628,81.0,180.0,92.0,1.0,5.0,3.0,2.0,77.0
6629,81.0,181.0,61.0,1.0,11.0,7.0,1.0,72.0
6630,81.0,169.0,76.0,1.0,1.0,8.0,4.0,75.0
6631,80.0,183.0,67.0,1.0,17.0,5.0,2.0,73.0
6632,81.0,170.0,71.0,2.0,19.0,1.0,3.0,74.0
6633,82.0,198.0,64.0,1.0,4.0,5.0,1.0,83.0
6634,79.0,190.0,73.0,3.0,2.0,5.0,4.0,88.0
6635,80.0,174.0,63.0,3.0,6.0,7.0,1.0,96.0
6636,82.0,199.0,69.0,3.0,0.0,7.0,1.0,104.0
6637,80.0,177.0,61.0,0.0,10.0,6.0,4.0,63.0
6638,80.0,192.0,91.0,1.0,11.0,6.0,2.0,69.0
6639,80.0,184.0,81.0,2.0,8.0,1.0,3.0,81.0
6640,79.0,181.0,93.0,1.0,8.0,6.0,3.0,62.0
6641,78.0,183.0,80.0,1.0,16.0,9.0,1.0,67.0
6642,79.0,172.0,74.0,1.0,21.0,0.0,2.0,69.0
6643,77.0,208.0,77.0,1.0,20.0,8.0,2.0,62.0
6644,80.0,176.0,90.0,2.0,21.0,3.0,1.0,77.0
6645,82.0,179.0,72.0,2.0,17.0,3.0,2.0,82.0
6646,83.0,172.0,77.0,1.0,22.0,3.0,2.0,64.0
6647,82.0,173.0,103.0,3.0,13.0,2.0,3.0,83.0
6648,79.0,167.0,92.0,2.0,10.0,4.0,1.0,80.0
6649,82.0,180.0,112.0,0.0,9.0,2.0,2.0,67.0
6650,79.0,169.0,96.0,2.0,21.0,9.0,1.0,64.0
6651,80.0,171.0,74.0,1.0,9.0,3.0,1.0,73.0
6652,78.0,195.0,81.0,1.0,8.0,0.0,3.0,78.0
6653,79.0,207.0,80.0,2.0,3.0,5.0,3.0,85.0
6654,79.0,188.0,83.0,0.0,0.0,7.0,2.0,72.0
6655,80.0,194.0,65.0,1.0,12.0,1.0,2.0,82.0
6656,78.0,178.0,87.0,3.0,12.0,6.0,4.0,76.0
6657,79.0,184.0,80.0,1.0,4.0,8.0,2.0,72.0
6658,82.0,192.0,73.0,1.0,0.0,2.0,2.0,85.0
6659,78.0,180.0,81.0,1.0,1.0,9.0,2.0,76.0
6660,82.0,202.0,61.0,3.0,0.0,3.0,1.0,110.0
6661,80.0,181.0,72.0,3.0,8.0,4.0,2.0,98.0
6662,80.0,180.0,75.0,2.0,6.0,7.0,1.0,80.0
6663,79.0,177.0,74.0,1.0,3.0,9.0,4.0,71.0
6664,80.0,191.0,79.0,3.0,10.0,2.0,3.0,92.0
6665,80.0,195.0,84.0,2.0,0.0,6.0,5.0,78.0
6666,81.0,194.0,74.0,2.0,1.0,6.0,3.0,88.0
6667,78.0,201.0,69.0,1.0,11.0,5.0,2.0,71.0
6668,78.0,182.0,71.0,2.0,0.0,8.0,3.0,80.0
6669,82.0,176.0,79.0,1.0,2.0,3.0,3.0,75.0
6670,81.0,170.0,88.0,2.0,18.0,1.0,2.0,74.0
6671,79.0,168.0,77.0,1.0,4.0,10.0,2.0,74.0
6672,81.0,180.0,83.0,3.0,5.0,8.0,2.0,87.0
6673,80.0,192.0,92.0,3.0,4.0,2.0,3.0,93.0
6674,79.0,192.0,90.0,0.0,14.0,4.0,2.0,61.0
6675,80.0,165.0,80.0,2.0,14.0,2.0,4.0,76.0
6676,78.0,169.0,63.0,3.0,10.0,1.0,1.0,95.0
6677,79.0,190.0,70.0,2.0,20.0,8.0,2.0,70.0
6678,82.0,184.0,74.0,1.0,2.0,2.0,2.0,83.0
6679,79.0,177.0,82.0,2.0,0.0,8.0,2.0,83.0
6680,80.0,193.0,93.0,1.0,21.0,6.0,3.0,60.0
6681,81.0,207.0,83.0,1.0,7.0,8.0,3.0,75.0
6682,77.0,207.0,68.0,3.0,3.0,10.0,2.0,90.0
6683,80.0,198.0,86.0,3.0,8.0,6.0,3.0,92.0
6684,77.0,190.0,84.0,1.0,0.0,7.0,2.0,74.0
6685,80.0,167.0,63.0,2.0,6.0,7.0,3.0,81.0
6686,79.0,208.0,111.0,3.0,10.0,6.0,4.0,82.0
6687,79.0,155.0,108.0,2.0,13.0,9.0,1.0,66.0
6688,82.0,187.0,77.0,1.0,14.0,7.0,3.0,64.0
6689,79.0,168.0,70.0,1.0,6.0,6.0,4.0,66.0
6690,79.0,178.0,84.0,1.0,8.0,6.0,2.0,74.0
6691,78.0,181.0,66.0,1.0,13.0,9.0,2.0,66.0
6692,80.0,182.0,76.0,3.0,15.0,8.0,3.0,87.0
6693,79.0,180.0,76.0,3.0,1.0,9.0,1.0,97.0
6694,77.0,205.0,63.0,1.0,15.0,1.0,3.0,71.0
6695,79.0,172.0,64.0,1.0,10.0,3.0,2.0,75.0
6696,78.0,205.0,81.0,2.0,5.0,9.0,3.0,84.0
6697,79.0,193.0,69.0,1.0,15.0,9.0,2.0,65.0
6698,81.0,194.0,84.0,1.0,20.0,9.0,3.0,59.0
6699,79.0,183.0,98.0,3.0,16.0,6.0,3.0,78.0
6700,80.0,166.0,82.0,3.0,10.0,1.0,2.0,87.0
6701,79.0,192.0,67.0,2.0,17.0,9.0,2.0,77.0
6702,80.0,163.0,69.0,1.0,1.0,4.0,2.0,82.0
6703,80.0,172.0,78.0,1.0,14.0,5.0,2.0,71.0
6704,80.0,185.0,69.0,1.0,11.0,7.0,1.0,75.0
6705,80.0,170.0,98.0,1.0,21.0,8.0,2.0,56.0
6706,78.0,169.0,82.0,1.0,4.0,5.0,2.0,72.0
6707,83.0,192.0,102.0,2.0,1.0,9.0,2.0,84.0
6708,81.0,178.0,72.0,3.0,3.0,6.0,2.0,95.0
6709,78.0,168.0,60.0,2.0,14.0,3.0,3.0,71.0
6710,80.0,173.0,71.0,3.0,5.0,5.0,1.0,101.0
6711,81.0,192.0,70.0,2.0,1.0,9.0,1.0,93.0
6712,81.0,170.0,85.0,3.0,8.0,8.0,2.0,89.0
6713,82.0,185.0,86.0,3.0,14.0,1.0,4.0,85.0
6714,80.0,183.0,97.0,3.0,13.0,7.0,2.0,80.0
6715,79.0,187.0,62.0,3.0,1.0,6.0,3.0,92.0
6716,79.0,172.0,84.0,3.0,1.0,6.0,2.0,93.0
6717,81.0,177.0,97.0,0.0,15.0,7.0,1.0,58.0
6718,81.0,180.0,72.0,4.0,10.0,5.0,3.0,96.0
6719,78.0,192.0,69.0,2.0,2.0,6.0,3.0,82.0
6720,83.0,173.0,80.0,0.0,15.0,5.0,1.0,65.0
6721,82.0,172.0,79.0,1.0,5.0,1.0,3.0,75.0
6722,80.0,196.0,66.0,3.0,0.0,2.0,2.0,111.0
6723,77.0,172.0,87.0,1.0,6.0,7.0,3.0,63.0
6724,76.0,178.0,63.0,3.0,17.0,5.0,1.0,93.0
6725,80.0,189.0,80.0,3.0,11.0,9.0,2.0,84.0
6726,80.0,175.0,65.0,0.0,0.0,9.0,3.0,67.0
6727,79.0,166.0,79.0,1.0,2.0,3.0,2.0,78.0
6728,80.0,181.0,85.0,1.0,4.0,6.0,3.0,71.0
6729,78.0,176.0,77.0,2.0,0.0,2.0,2.0,91.0
6730,79.0,178.0,99.0,0.0,1.0,0.0,2.0,70.0
6731,82.0,163.0,82.0,2.0,16.0,6.0,1.0,71.0
6732,80.0,188.0,69.0,1.0,12.0,8.0,3.0,73.0
6733,84.0,188.0,72.0,1.0,18.0,7.0,4.0,61.0
6734,81.0,168.0,84.0,2.0,4.0,9.0,3.0,78.0
6735,81.0,185.0,91.0,2.0,19.0,5.0,2.0,73.0
6736,81.0,196.0,69.0,1.0,14.0,4.0,1.0,80.0
6737,80.0,160.0,88.0,2.0,17.0,8.0,3.0,66.0
6738,77.0,183.0,67.0,3.0,10.0,9.0,3.0,86.0
6739,81.0,186.0,79.0,2.0,4.0,9.0,4.0,81.0
6740,79.0,167.0,77.0,1.0,20.0,8.0,4.0,57.0
6741,80.0,186.0,79.0,3.0,18.0,9.0,2.0,80.0
6742,79.0,182.0,82.0,1.0,15.0,8.0,4.0,61.0
6743,79.0,183.0,100.0,1.0,19.0,9.0,4.0,52.0
6744,82.0,197.0,92.0,3.0,2.0,7.0,1.0,96.0
6745,79.0,175.0,89.0,2.0,1.0,9.0,3.0,80.0
6746,80.0,172.0,63.0,2.0,5.0,9.0,3.0,87.0
6747,80.0,209.0,96.0,1.0,19.0,6.0,2.0,66.0
6748,82.0,167.0,110.0,4.0,11.0,1.0,1.0,96.0
6749,78.0,178.0,69.0,1.0,15.0,6.0,2.0,66.0
6750,80.0,178.0,94.0,2.0,22.0,7.0,3.0,63.0
6751,82.0,178.0,91.0,3.0,2.0,9.0,1.0,93.0
6752,79.0,182.0,91.0,3.0,8.0,8.0,1.0,85.0
6753,83.0,170.0,83.0,0.0,4.0,6.0,1.0,70.0
6754,79.0,182.0,90.0,2.0,0.0,8.0,3.0,85.0
6755,80.0,177.0,71.0,1.0,0.0,6.0,2.0,79.0
6756,78.0,191.0,65.0,1.0,1.0,9.0,2.0,75.0
6757,81.0,177.0,66.0,2.0,10.0,8.0,3.0,77.0
6758,81.0,198.0,101.0,3.0,11.0,2.0,2.0,89.0
6759,80.0,188.0,78.0,1.0,19.0,7.0,2.0,62.0
6760,83.0,186.0,69.0,2.0,13.0,2.0,3.0,86.0
6761,80.0,199.0,65.0,2.0,18.0,3.0,3.0,75.0
6762,79.0,179.0,101.0,1.0,0.0,9.0,1.0,75.0
6763,82.0,202.0,97.0,3.0,8.0,5.0,3.0,89.0
6764,80.0,166.0,93.0,2.0,19.0,5.0,2.0,68.0
6765,80.0,214.0,82.0,1.0,13.0,9.0,3.0,69.0
6766,81.0,205.0,68.0,2.0,14.0,9.0,2.0,87.0
6767,81.0,177.0,102.0,1.0,18.0,1.0,5.0,59.0
6768,76.0,173.0,80.0,2.0,19.0,7.0,2.0,67.0
6769,80.0,194.0,91.0,3.0,10.0,8.0,2.0,89.0
6770,79.0,185.0,91.0,1.0,11.0,9.0,2.0,70.0
6771,78.0,183.0,62.0,3.0,2.0,8.0,4.0,94.0
6772,84.0,197.0,71.0,2.0,0.0,9.0,3.0,86.0
6773,79.0,178.0,72.0,3.0,17.0,8.0,1.0,87.0
6774,79.0,188.0,96.0,0.0,20.0,8.0,2.0,49.0
6775,81.0,188.0,109.0,4.0,0.0,1.0,1.0,107.0
6776,80.0,195.0,72.0,1.0,20.0,6.0,1.0,64.0
6777,80.0,196.0,77.0,1.0,1.0,8.0,3.0,72.0
6778,83.0,178.0,70.0,1.0,10.0,10.0,2.0,66.0
6779,79.0,182.0,91.0,1.0,19.0,2.0,1.0,71.0
6780,80.0,177.0,74.0,2.0,9.0,5.0,2.0,85.0
6781,78.0,202.0,97.0,1.0,20.0,9.0,3.0,57.0
6782,82.0,173.0,98.0,0.0,3.0,7.0,3.0,60.0
6783,78.0,185.0,66.0,2.0,4.0,4.0,5.0,82.0
6784,82.0,204.0,64.0,1.0,0.0,9.0,2.0,82.0
6785,82.0,178.0,68.0,1.0,0.0,1.0,3.0,85.0
6786,79.0,196.0,75.0,1.0,0.0,5.0,3.0,78.0
6787,80.0,171.0,87.0,1.0,0.0,4.0,2.0,74.0
6788,79.0,172.0,77.0,1.0,17.0,1.0,1.0,73.0
6789,79.0,189.0,92.0,1.0,3.0,7.0,4.0,68.0
6790,77.0,184.0,86.0,1.0,3.0,6.0,2.0,73.0
6791,80.0,170.0,62.0,1.0,8.0,7.0,3.0,72.0
6792,79.0,200.0,76.0,0.0,1.0,9.0,1.0,74.0
6793,81.0,185.0,89.0,1.0,4.0,8.0,3.0,71.0
6794,79.0,199.0,67.0,2.0,11.0,6.0,2.0,89.0
6795,80.0,181.0,72.0,1.0,6.0,6.0,2.0,77.0
6796,81.0,181.0,104.0,2.0,0.0,8.0,2.0,87.0
6797,81.0,162.0,70.0,1.0,5.0,8.0,2.0,72.0
6798,80.0,182.0,100.0,2.0,8.0,6.0,3.0,76.0
6799,80.0,202.0,78.0,2.0,4.0,1.0,2.0,89.0
6800,77.0,169.0,85.0,2.0,20.0,9.0,3.0,56.0
6801,78.0,193.0,69.0,1.0,21.0,7.0,4.0,60.0
6802,81.0,168.0,76.0,1.0,8.0,8.0,1.0,71.0
6803,78.0,204.0,75.0,3.0,7.0,9.0,2.0,93.0
6804,79.0,188.0,66.0,2.0,5.0,10.0,3.0,82.0
6805,83.0,180.0,86.0,1.0,0.0,6.0,3.0,75.0
6806,80.0,166.0,64.0,1.0,10.0,7.0,3.0,67.0
6807,78.0,187.0,83.0,2.0,16.0,8.0,2.0,69.0
6808,76.0,189.0,78.0,1.0,8.0,4.0,2.0,70.0
6809,78.0,172.0,97.0,3.0,18.0,9.0,5.0,67.0
6810,83.0,184.0,97.0,1.0,0.0,3.0,3.0,81.0
6811,80.0,166.0,72.0,1.0,21.0,4.0,4.0,52.0
6812,78.0,173.0,76.0,1.0,19.0,2.0,2.0,68.0
6813,79.0,170.0,69.0,3.0,14.0,6.0,3.0,82.0
6814,79.0,191.0,81.0,1.0,3.0,4.0,3.0,74.0
6815,81.0,185.0,79.0,2.0,5.0,5.0,4.0,87.0
6816,81.0,194.0,65.0,2.0,1.0,6.0,1.0,92.0
6817,80.0,190.0,80.0,1.0,0.0,0.0,3.0,87.0
6818,79.0,188.0,65.0,1.0,9.0,7.0,3.0,70.0
6819,79.0,184.0,82.0,1.0,3.0,7.0,3.0,72.0
6820,78.0,176.0,93.0,1.0,7.0,7.0,3.0,67.0
6821,79.0,159.0,64.0,2.0,0.0,3.0,3.0,91.0
6822,79.0,201.0,90.0,1.0,16.0,7.0,2.0,69.0
6823,81.0,172.0,75.0,1.0,18.0,9.0,2.0,65.0
6824,78.0,186.0,91.0,2.0,1.0,3.0,2.0,86.0
6825,79.0,189.0,85.0,2.0,13.0,3.0,3.0,77.0
6826,79.0,178.0,79.0,1.0,21.0,3.0,2.0,60.0
6827,79.0,190.0,76.0,2.0,11.0,9.0,2.0,81.0
6828,79.0,183.0,92.0,1.0,0.0,8.0,1.0,78.0
6829,80.0,184.0,65.0,1.0,0.0,5.0,3.0,78.0
6830,77.0,185.0,85.0,2.0,3.0,6.0,4.0,78.0
6831,80.0,208.0,85.0,2.0,0.0,1.0,3.0,90.0
6832,81.0,192.0,69.0,3.0,8.0,5.0,3.0,97.0
6833,80.0,189.0,69.0,2.0,1.0,7.0,2.0,90.0
6834,76.0,201.0,88.0,0.0,8.0,5.0,4.0,59.0
6835,82.0,179.0,84.0,2.0,8.0,5.0,2.0,80.0
6836,78.0,181.0,81.0,1.0,20.0,7.0,1.0,64.0
6837,76.0,193.0,80.0,1.0,21.0,9.0,3.0,54.0
6838,80.0,207.0,63.0,1.0,22.0,6.0,1.0,65.0
6839,81.0,178.0,83.0,3.0,4.0,8.0,2.0,90.0
6840,79.0,186.0,75.0,1.0,21.0,6.0,4.0,53.0
6841,80.0,197.0,97.0,1.0,22.0,9.0,1.0,60.0
6842,79.0,175.0,94.0,1.0,14.0,3.0,2.0,67.0
6843,78.0,171.0,66.0,3.0,0.0,5.0,1.0,106.0
6844,82.0,172.0,63.0,1.0,15.0,10.0,2.0,71.0
6845,77.0,173.0,99.0,2.0,18.0,7.0,2.0,61.0
6846,82.0,189.0,99.0,3.0,21.0,0.0,4.0,79.0
6847,80.0,203.0,72.0,2.0,17.0,4.0,1.0,77.0
6848,78.0,165.0,79.0,3.0,1.0,7.0,1.0,98.0
6849,80.0,179.0,79.0,2.0,5.0,9.0,1.0,83.0
6850,78.0,173.0,72.0,2.0,0.0,2.0,3.0,92.0
6851,79.0,172.0,78.0,2.0,12.0,6.0,1.0,75.0
6852,82.0,189.0,73.0,2.0,2.0,7.0,3.0,87.0
6853,79.0,163.0,75.0,0.0,5.0,5.0,2.0,68.0
6854,80.0,188.0,91.0,1.0,17.0,4.0,1.0,69.0
6855,80.0,183.0,62.0,1.0,21.0,9.0,2.0,62.0
6856,81.0,178.0,85.0,1.0,9.0,0.0,2.0,75.0
6857,79.0,198.0,97.0,1.0,7.0,8.0,2.0,74.0
6858,79.0,169.0,94.0,1.0,3.0,3.0,1.0,77.0
6859,82.0,190.0,84.0,1.0,11.0,4.0,2.0,74.0
6860,77.0,182.0,73.0,1.0,17.0,4.0,2.0,62.0
6861,83.0,195.0,88.0,1.0,9.0,5.0,3.0,78.0
6862,78.0,182.0,112.0,1.0,1.0,6.0,3.0,65.0
6863,81.0,184.0,80.0,3.0,12.0,3.0,1.0,96.0
6864,82.0,172.0,70.0,1.0,18.0,9.0,2.0,65.0
6865,80.0,186.0,86.0,1.0,5.0,5.0,1.0,77.0
6866,79.0,175.0,76.0,1.0,0.0,5.0,2.0,81.0
6867,79.0,183.0,89.0,1.0,21.0,5.0,4.0,56.0
6868,77.0,181.0,76.0,1.0,4.0,4.0,2.0,79.0
6869,82.0,185.0,79.0,0.0,13.0,7.0,3.0,63.0
6870,78.0,184.0,69.0,1.0,12.0,8.0,2.0,72.0
6871,78.0,185.0,72.0,1.0,12.0,5.0,3.0,69.0
6872,79.0,190.0,65.0,1.0,21.0,7.0,1.0,71.0
6873,81.0,195.0,62.0,2.0,8.0,6.0,3.0,84.0
6874,81.0,192.0,61.0,1.0,13.0,8.0,3.0,67.0
6875,80.0,194.0,106.0,2.0,2.0,6.0,2.0,81.0
6876,82.0,195.0,63.0,1.0,10.0,0.0,1.0,84.0
6877,81.0,179.0,96.0,1.0,9.0,2.0,2.0,77.0
6878,79.0,170.0,87.0,2.0,6.0,6.0,3.0,75.0
6879,81.0,181.0,64.0,1.0,19.0,9.0,3.0,59.0
6880,79.0,164.0,78.0,1.0,0.0,1.0,4.0,73.0
6881,78.0,190.0,80.0,1.0,6.0,5.0,2.0,70.0
6882,81.0,177.0,74.0,3.0,8.0,3.0,1.0,99.0
6883,83.0,186.0,90.0,3.0,18.0,5.0,2.0,84.0
6884,80.0,160.0,76.0,2.0,0.0,9.0,2.0,78.0
6885,81.0,199.0,61.0,3.0,3.0,9.0,1.0,99.0
6886,80.0,180.0,82.0,1.0,0.0,7.0,4.0,72.0
6887,82.0,184.0,94.0,1.0,1.0,7.0,1.0,83.0
6888,80.0,181.0,79.0,4.0,19.0,6.0,3.0,84.0
6889,83.0,163.0,86.0,1.0,15.0,9.0,3.0,63.0
6890,81.0,198.0,100.0,3.0,3.0,4.0,2.0,96.0
6891,80.0,182.0,79.0,1.0,15.0,9.0,2.0,61.0
6892,81.0,195.0,106.0,3.0,0.0,9.0,1.0,94.0
6893,80.0,177.0,92.0,2.0,4.0,5.0,3.0,85.0
6894,81.0,184.0,87.0,2.0,14.0,6.0,2.0,77.0
6895,79.0,176.0,91.0,4.0,0.0,0.0,3.0,103.0
6896,83.0,188.0,64.0,2.0,0.0,9.0,3.0,91.0
6897,77.0,183.0,74.0,2.0,12.0,7.0,3.0,69.0
6898,81.0,186.0,80.0,2.0,1.0,3.0,1.0,95.0
6899,84.0,194.0,70.0,1.0,9.0,8.0,1.0,81.0
6900,80.0,211.0,66.0,3.0,4.0,6.0,3.0,95.0
6901,78.0,174.0,76.0,1.0,0.0,8.0,4.0,69.0
6902,81.0,171.0,88.0,2.0,9.0,6.0,3.0,71.0
6903,80.0,169.0,88.0,2.0,19.0,4.0,4.0,64.0
6904,78.0,185.0,96.0,0.0,12.0,7.0,1.0,61.0
6905,82.0,213.0,67.0,1.0,17.0,1.0,2.0,82.0
6906,80.0,194.0,68.0,2.0,12.0,0.0,2.0,92.0
6907,79.0,173.0,65.0,2.0,9.0,1.0,1.0,87.0
6908,80.0,183.0,74.0,2.0,8.0,7.0,2.0,84.0
6909,80.0,193.0,81.0,2.0,3.0,6.0,2.0,91.0
6910,80.0,179.0,69.0,2.0,13.0,5.0,2.0,77.0
6911,80.0,169.0,83.0,2.0,1.0,5.0,2.0,84.0
6912,82.0,174.0,86.0,1.0,21.0,1.0,2.0,69.0
6913,78.0,157.0,77.0,3.0,13.0,9.0,3.0,78.0
6914,78.0,188.0,78.0,1.0,13.0,7.0,4.0,58.0
6915,80.0,199.0,97.0,2.0,20.0,3.0,3.0,75.0
6916,80.0,192.0,70.0,1.0,6.0,3.0,2.0,82.0
6917,81.0,191.0,93.0,2.0,21.0,0.0,3.0,75.0
6918,81.0,181.0,83.0,3.0,3.0,9.0,3.0,92.0
6919,77.0,175.0,99.0,3.0,8.0,5.0,3.0,80.0
6920,80.0,170.0,66.0,1.0,7.0,0.0,1.0,79.0
6921,80.0,179.0,75.0,2.0,22.0,9.0,3.0,66.0
6922,81.0,199.0,86.0,1.0,0.0,8.0,3.0,74.0
6923,78.0,156.0,74.0,2.0,16.0,8.0,4.0,62.0
6924,79.0,194.0,85.0,3.0,0.0,8.0,2.0,94.0
6925,81.0,199.0,72.0,3.0,3.0,1.0,3.0,101.0
6926,79.0,186.0,84.0,1.0,18.0,7.0,2.0,67.0
6927,80.0,184.0,109.0,2.0,8.0,9.0,2.0,77.0
6928,81.0,164.0,93.0,2.0,0.0,1.0,3.0,86.0
6929,80.0,183.0,70.0,2.0,16.0,3.0,3.0,76.0
6930,77.0,190.0,66.0,1.0,1.0,9.0,3.0,75.0
6931,82.0,183.0,94.0,2.0,1.0,7.0,1.0,90.0
6932,80.0,194.0,99.0,2.0,20.0,5.0,2.0,69.0
6933,81.0,165.0,67.0,2.0,0.0,7.0,1.0,94.0
6934,79.0,179.0,77.0,1.0,11.0,0.0,2.0,80.0
6935,79.0,180.0,69.0,3.0,11.0,7.0,3.0,89.0
6936,78.0,165.0,78.0,2.0,11.0,9.0,2.0,77.0
6937,80.0,182.0,103.0,3.0,6.0,5.0,2.0,84.0
6938,80.0,180.0,83.0,1.0,0.0,0.0,3.0,76.0
6939,80.0,197.0,84.0,2.0,6.0,6.0,2.0,84.0
6940,80.0,178.0,64.0,1.0,5.0,5.0,4.0,77.0
6941,81.0,188.0,81.0,3.0,11.0,6.0,2.0,90.0
6942,81.0,174.0,109.0,0.0,0.0,7.0,4.0,59.0
6943,80.0,193.0,72.0,3.0,14.0,8.0,3.0,84.0
6944,80.0,190.0,83.0,2.0,7.0,3.0,4.0,84.0
6945,79.0,192.0,86.0,3.0,20.0,6.0,1.0,80.0
6946,84.0,200.0,73.0,3.0,0.0,8.0,1.0,104.0
6947,80.0,182.0,68.0,1.0,21.0,6.0,1.0,66.0
6948,79.0,197.0,69.0,2.0,16.0,5.0,4.0,68.0
6949,82.0,190.0,107.0,1.0,0.0,7.0,3.0,73.0
6950,80.0,204.0,81.0,1.0,5.0,6.0,1.0,82.0
6951,82.0,177.0,86.0,1.0,2.0,9.0,3.0,72.0
6952,80.0,166.0,78.0,1.0,12.0,3.0,2.0,71.0
6953,79.0,201.0,82.0,1.0,8.0,2.0,3.0,76.0
6954,81.0,172.0,66.0,2.0,8.0,4.0,4.0,78.0
6955,78.0,199.0,69.0,1.0,0.0,4.0,4.0,79.0
6956,81.0,198.0,70.0,1.0,9.0,7.0,3.0,70.0
6957,77.0,207.0,106.0,3.0,22.0,4.0,4.0,67.0
6958,79.0,198.0,73.0,1.0,3.0,9.0,2.0,77.0
6959,80.0,213.0,77.0,2.0,7.0,7.0,5.0,75.0
6960,82.0,192.0,80.0,1.0,16.0,9.0,2.0,63.0
6961,77.0,205.0,64.0,3.0,0.0,4.0,3.0,104.0
6962,81.0,175.0,71.0,1.0,5.0,9.0,2.0,76.0
6963,77.0,170.0,84.0,2.0,18.0,6.0,3.0,68.0
6964,80.0,173.0,88.0,2.0,21.0,9.0,3.0,60.0
6965,81.0,165.0,93.0,2.0,7.0,3.0,2.0,75.0
6966,80.0,182.0,106.0,1.0,14.0,10.0,2.0,59.0
6967,79.0,174.0,73.0,1.0,17.0,1.0,4.0,60.0
6968,80.0,205.0,83.0,1.0,13.0,8.0,3.0,62.0
6969,77.0,160.0,85.0,1.0,10.0,6.0,3.0,63.0
6970,79.0,189.0,84.0,3.0,17.0,9.0,3.0,78.0
6971,82.0,191.0,72.0,1.0,8.0,6.0,3.0,77.0
6972,83.0,202.0,68.0,3.0,14.0,4.0,2.0,93.0
6973,79.0,168.0,79.0,2.0,0.0,8.0,4.0,77.0
6974,77.0,184.0,67.0,2.0,10.0,6.0,1.0,80.0
6975,79.0,181.0,85.0,0.0,18.0,1.0,3.0,57.0
6976,82.0,181.0,86.0,1.0,0.0,4.0,3.0,80.0
6977,80.0,195.0,83.0,1.0,1.0,4.0,3.0,80.0
6978,81.0,194.0,72.0,1.0,12.0,2.0,2.0,78.0
6979,82.0,182.0,66.0,3.0,11.0,3.0,3.0,96.0
6980,78.0,203.0,61.0,2.0,3.0,7.0,4.0,81.0
6981,81.0,184.0,86.0,1.0,0.0,6.0,1.0,83.0
6982,80.0,176.0,92.0,0.0,7.0,10.0,3.0,54.0
6983,82.0,167.0,77.0,1.0,0.0,2.0,1.0,89.0
6984,80.0,180.0,81.0,2.0,12.0,2.0,2.0,87.0
6985,82.0,191.0,93.0,0.0,7.0,3.0,2.0,71.0
6986,79.0,162.0,74.0,1.0,10.0,4.0,2.0,68.0
6987,82.0,189.0,80.0,2.0,13.0,6.0,3.0,78.0
6988,81.0,190.0,62.0,1.0,21.0,9.0,3.0,62.0
6989,81.0,187.0,79.0,2.0,19.0,5.0,3.0,73.0
6990,81.0,198.0,98.0,1.0,14.0,0.0,2.0,70.0
6991,81.0,187.0,95.0,1.0,17.0,4.0,2.0,64.0
6992,80.0,179.0,104.0,3.0,8.0,4.0,2.0,94.0
6993,80.0,179.0,91.0,1.0,17.0,7.0,3.0,61.0
6994,77.0,172.0,70.0,2.0,16.0,8.0,2.0,68.0
6995,84.0,182.0,106.0,2.0,20.0,6.0,2.0,70.0
6996,78.0,172.0,83.0,1.0,10.0,3.0,4.0,63.0
6997,81.0,198.0,93.0,3.0,18.0,8.0,3.0,82.0
6998,78.0,173.0,97.0,1.0,11.0,2.0,4.0,61.0
6999,81.0,172.0,79.0,2.0,10.0,2.0,3.0,80.0
7000,82.0,196.0,66.0,2.0,21.0,9.0,2.0,76.0
7001,82.0,177.0,72.0,1.0,21.0,6.0,5.0,61.0
7002,79.0,158.0,66.0,2.0,0.0,5.0,2.0,85.0
7003,78.0,190.0,62.0,2.0,9.0,2.0,3.0,85.0
7004,77.0,183.0,67.0,1.0,0.0,5.0,2.0,82.0
7005,81.0,171.0,80.0,2.0,21.0,5.0,2.0,70.0
7006,81.0,185.0,87.0,2.0,20.0,6.0,4.0,71.0
7007,84.0,183.0,74.0,2.0,8.0,7.0,3.0,81.0
7008,79.0,171.0,85.0,1.0,8.0,8.0,1.0,70.0
7009,80.0,167.0,71.0,1.0,18.0,8.0,3.0,59.0
7010,80.0,180.0,63.0,1.0,20.0,9.0,1.0,64.0
7011,79.0,184.0,79.0,1.0,3.0,8.0,3.0,73.0
7012,80.0,155.0,81.0,2.0,15.0,0.0,4.0,69.0
7013,79.0,179.0,72.0,1.0,7.0,9.0,1.0,77.0
